Federated Finetuning LLM-LoRA with params:
global_model: chavinlo/alpaca-native
data_path: ./data
output_dir: ./lora-shepherd-7b/
client_selection_strategy: random
client_selection_frac: 0.1
num_communication_rounds: 10
num_clients: 10
local_batch_size: 64
local_micro_batch_size: 8
local_num_epochs: 10
local_learning_rate: 0.0003
local_val_set_size: 0
local_save_steps: 3
cutoff_len: 512
lora_r: 16
lora_alpha: 16
lora_dropout: 0.05
lora_target_modules: ['q_proj']
train_on_inputs: True
group_by_length: True
resume_from_checkpoint: False
prompt template: alpaca

The process of federated instruction-tuning has started..

Conducting the client selection

Preparing the local dataset and trainer for Client_2
Initiating the local training of Client_2
Local training starts ... 
{'loss': 5.0019, 'grad_norm': 0.21112509071826935, 'learning_rate': 0.00029999477988515747, 'epoch': 0.0}
{'loss': 1.0715, 'grad_norm': 0.44027212262153625, 'learning_rate': 0.00026989037758830693, 'epoch': 1.0}
{'loss': 1.0484, 'grad_norm': 0.47723129391670227, 'learning_rate': 0.00026988515747346437, 'epoch': 1.0}
{'loss': 1.1053, 'grad_norm': 0.465411901473999, 'learning_rate': 0.00026987993735862187, 'epoch': 1.0}
{'loss': 1.0695, 'grad_norm': 0.43702632188796997, 'learning_rate': 0.0002698747172437793, 'epoch': 1.0}
{'loss': 1.0901, 'grad_norm': 0.4806855618953705, 'learning_rate': 0.0002698694971289368, 'epoch': 1.0}
{'loss': 1.0797, 'grad_norm': 0.4392234683036804, 'learning_rate': 0.0002698642770140943, 'epoch': 1.0}
{'loss': 1.0949, 'grad_norm': 0.42410245537757874, 'learning_rate': 0.00026985905689925176, 'epoch': 1.0}
{'loss': 1.066, 'grad_norm': 0.45652368664741516, 'learning_rate': 0.00026985383678440925, 'epoch': 1.0}
{'loss': 1.0898, 'grad_norm': 0.48646071553230286, 'learning_rate': 0.0002698486166695667, 'epoch': 1.0}
{'loss': 1.1162, 'grad_norm': 0.48126521706581116, 'learning_rate': 0.0002698433965547242, 'epoch': 1.01}
{'loss': 1.0787, 'grad_norm': 0.5199792981147766, 'learning_rate': 0.00026983817643988164, 'epoch': 1.01}
{'loss': 1.1007, 'grad_norm': 0.42583802342414856, 'learning_rate': 0.00026983295632503914, 'epoch': 1.01}
{'loss': 1.1183, 'grad_norm': 0.4634202718734741, 'learning_rate': 0.0002698277362101966, 'epoch': 1.01}
{'loss': 1.1307, 'grad_norm': 0.46307241916656494, 'learning_rate': 0.0002698225160953541, 'epoch': 1.01}
{'loss': 1.0942, 'grad_norm': 0.4620968997478485, 'learning_rate': 0.0002698172959805115, 'epoch': 1.01}
{'loss': 1.0728, 'grad_norm': 0.458296000957489, 'learning_rate': 0.000269812075865669, 'epoch': 1.01}
{'loss': 1.0636, 'grad_norm': 0.45792919397354126, 'learning_rate': 0.00026980685575082647, 'epoch': 1.01}
{'loss': 1.0938, 'grad_norm': 0.5516451001167297, 'learning_rate': 0.00026980163563598397, 'epoch': 1.01}
{'loss': 1.0881, 'grad_norm': 0.48898762464523315, 'learning_rate': 0.00026979641552114146, 'epoch': 1.01}
{'loss': 1.1096, 'grad_norm': 0.4914471209049225, 'learning_rate': 0.0002697911954062989, 'epoch': 1.01}
{'loss': 1.1071, 'grad_norm': 0.5161948800086975, 'learning_rate': 0.0002697859752914564, 'epoch': 1.01}
{'loss': 1.1239, 'grad_norm': 0.48909199237823486, 'learning_rate': 0.00026978075517661385, 'epoch': 1.01}
{'loss': 1.1129, 'grad_norm': 0.49538424611091614, 'learning_rate': 0.00026977553506177135, 'epoch': 1.01}
{'loss': 1.1294, 'grad_norm': 0.6076465845108032, 'learning_rate': 0.0002697703149469288, 'epoch': 1.01}
{'loss': 1.1352, 'grad_norm': 0.4970666170120239, 'learning_rate': 0.0002697650948320863, 'epoch': 1.01}
{'loss': 1.0978, 'grad_norm': 0.45627596974372864, 'learning_rate': 0.00026975987471724374, 'epoch': 1.01}
{'loss': 1.1026, 'grad_norm': 0.4928538203239441, 'learning_rate': 0.00026975465460240123, 'epoch': 1.01}
{'loss': 1.1571, 'grad_norm': 0.5067735314369202, 'learning_rate': 0.0002697494344875587, 'epoch': 1.01}
{'loss': 1.1624, 'grad_norm': 0.4844655692577362, 'learning_rate': 0.0002697442143727162, 'epoch': 1.01}
{'loss': 1.1466, 'grad_norm': 0.5366266369819641, 'learning_rate': 0.0002697389942578737, 'epoch': 1.01}
{'loss': 1.1038, 'grad_norm': 0.5834695100784302, 'learning_rate': 0.0002697337741430311, 'epoch': 1.01}
{'loss': 1.0273, 'grad_norm': 0.44397252798080444, 'learning_rate': 0.0002697285540281886, 'epoch': 1.01}
{'loss': 1.0497, 'grad_norm': 0.4779528081417084, 'learning_rate': 0.00026972333391334606, 'epoch': 1.01}
{'loss': 1.0632, 'grad_norm': 0.6184408664703369, 'learning_rate': 0.00026971811379850356, 'epoch': 1.01}
{'loss': 1.0876, 'grad_norm': 0.6494275331497192, 'learning_rate': 0.000269712893683661, 'epoch': 1.01}
{'loss': 1.0622, 'grad_norm': 0.5002142786979675, 'learning_rate': 0.0002697076735688185, 'epoch': 1.01}
{'loss': 1.0906, 'grad_norm': 0.5000348091125488, 'learning_rate': 0.00026970245345397595, 'epoch': 1.01}
{'loss': 1.0806, 'grad_norm': 0.5123957991600037, 'learning_rate': 0.00026969723333913345, 'epoch': 1.01}
{'loss': 1.081, 'grad_norm': 0.488047331571579, 'learning_rate': 0.00026969201322429094, 'epoch': 1.01}
{'loss': 1.0747, 'grad_norm': 0.5135756134986877, 'learning_rate': 0.0002696867931094484, 'epoch': 1.01}
{'loss': 1.0747, 'grad_norm': 0.636195182800293, 'learning_rate': 0.00026968157299460583, 'epoch': 1.01}
{'loss': 1.0293, 'grad_norm': 0.4881722927093506, 'learning_rate': 0.00026967635287976333, 'epoch': 1.01}
{'loss': 1.0489, 'grad_norm': 0.45816919207572937, 'learning_rate': 0.00026967113276492083, 'epoch': 1.01}
{'loss': 1.0791, 'grad_norm': 0.44096165895462036, 'learning_rate': 0.0002696659126500783, 'epoch': 1.01}
{'loss': 1.0364, 'grad_norm': 0.4714040160179138, 'learning_rate': 0.00026966069253523577, 'epoch': 1.01}
{'loss': 1.0639, 'grad_norm': 0.4631914794445038, 'learning_rate': 0.0002696554724203932, 'epoch': 1.01}
{'loss': 1.0712, 'grad_norm': 0.48122891783714294, 'learning_rate': 0.0002696502523055507, 'epoch': 1.01}
{'loss': 1.0743, 'grad_norm': 0.436719685792923, 'learning_rate': 0.0002696450321907082, 'epoch': 1.01}
{'loss': 1.0992, 'grad_norm': 0.4546809196472168, 'learning_rate': 0.00026963981207586566, 'epoch': 1.01}
{'loss': 1.0866, 'grad_norm': 0.4361132085323334, 'learning_rate': 0.0002696345919610231, 'epoch': 1.01}
{'loss': 1.1, 'grad_norm': 0.4268748164176941, 'learning_rate': 0.0002696293718461806, 'epoch': 1.01}
{'loss': 1.1024, 'grad_norm': 0.5038288235664368, 'learning_rate': 0.0002696241517313381, 'epoch': 1.01}
{'loss': 1.0831, 'grad_norm': 0.4310385584831238, 'learning_rate': 0.00026961893161649554, 'epoch': 1.01}
{'loss': 1.1103, 'grad_norm': 0.45401760935783386, 'learning_rate': 0.000269613711501653, 'epoch': 1.01}
{'loss': 1.1023, 'grad_norm': 0.439606249332428, 'learning_rate': 0.0002696084913868105, 'epoch': 1.01}
{'loss': 1.0987, 'grad_norm': 0.41927599906921387, 'learning_rate': 0.000269603271271968, 'epoch': 1.01}
{'loss': 1.0804, 'grad_norm': 0.45124801993370056, 'learning_rate': 0.00026959805115712543, 'epoch': 1.01}
{'loss': 1.0736, 'grad_norm': 0.437955766916275, 'learning_rate': 0.00026959283104228287, 'epoch': 1.01}
{'loss': 1.0735, 'grad_norm': 0.509922981262207, 'learning_rate': 0.00026958761092744037, 'epoch': 1.01}
{'loss': 1.0926, 'grad_norm': 0.4546802341938019, 'learning_rate': 0.00026958239081259787, 'epoch': 1.01}
{'loss': 1.0909, 'grad_norm': 0.6277243494987488, 'learning_rate': 0.00026957717069775537, 'epoch': 1.01}
{'loss': 1.1012, 'grad_norm': 0.49178507924079895, 'learning_rate': 0.0002695719505829128, 'epoch': 1.01}
{'loss': 1.1195, 'grad_norm': 0.5027018785476685, 'learning_rate': 0.00026956673046807025, 'epoch': 1.01}
{'loss': 1.1105, 'grad_norm': 0.4334698021411896, 'learning_rate': 0.00026956151035322775, 'epoch': 1.01}
{'loss': 1.1267, 'grad_norm': 0.44301721453666687, 'learning_rate': 0.00026955629023838525, 'epoch': 1.01}
{'loss': 1.0834, 'grad_norm': 0.536220133304596, 'learning_rate': 0.0002695510701235427, 'epoch': 1.01}
{'loss': 1.0865, 'grad_norm': 0.5235728025436401, 'learning_rate': 0.00026954585000870014, 'epoch': 1.02}
{'loss': 1.0841, 'grad_norm': 0.43442460894584656, 'learning_rate': 0.00026954062989385764, 'epoch': 1.02}
{'loss': 1.0704, 'grad_norm': 0.4843275845050812, 'learning_rate': 0.00026953540977901514, 'epoch': 1.02}
{'loss': 1.0866, 'grad_norm': 0.4903472363948822, 'learning_rate': 0.0002695301896641726, 'epoch': 1.02}
{'loss': 1.0957, 'grad_norm': 0.4292334020137787, 'learning_rate': 0.00026952496954933, 'epoch': 1.02}
{'loss': 1.1113, 'grad_norm': 0.46486473083496094, 'learning_rate': 0.0002695197494344875, 'epoch': 1.02}
{'loss': 1.0763, 'grad_norm': 0.4275698661804199, 'learning_rate': 0.000269514529319645, 'epoch': 1.02}
{'loss': 1.1061, 'grad_norm': 0.47397610545158386, 'learning_rate': 0.00026950930920480247, 'epoch': 1.02}
{'loss': 1.127, 'grad_norm': 0.4872226119041443, 'learning_rate': 0.00026950408908995996, 'epoch': 1.02}
{'loss': 1.0822, 'grad_norm': 0.5089622139930725, 'learning_rate': 0.0002694988689751174, 'epoch': 1.02}
{'loss': 1.1107, 'grad_norm': 0.4818479120731354, 'learning_rate': 0.0002694936488602749, 'epoch': 1.02}
{'loss': 1.1149, 'grad_norm': 0.5571690797805786, 'learning_rate': 0.0002694884287454324, 'epoch': 1.02}
{'loss': 1.1256, 'grad_norm': 0.5592085123062134, 'learning_rate': 0.00026948320863058985, 'epoch': 1.02}
{'loss': 1.132, 'grad_norm': 0.5130535960197449, 'learning_rate': 0.0002694779885157473, 'epoch': 1.02}
{'loss': 1.0916, 'grad_norm': 0.4567248225212097, 'learning_rate': 0.0002694727684009048, 'epoch': 1.02}
{'loss': 1.027, 'grad_norm': 0.48442235589027405, 'learning_rate': 0.0002694675482860623, 'epoch': 1.02}
{'loss': 1.0496, 'grad_norm': 0.581534743309021, 'learning_rate': 0.00026946232817121973, 'epoch': 1.02}
{'loss': 1.0274, 'grad_norm': 0.5512399077415466, 'learning_rate': 0.0002694571080563772, 'epoch': 1.02}
{'loss': 1.0514, 'grad_norm': 0.6052197813987732, 'learning_rate': 0.0002694518879415347, 'epoch': 1.02}
{'loss': 1.0401, 'grad_norm': 0.5723906755447388, 'learning_rate': 0.0002694466678266922, 'epoch': 1.02}
{'loss': 1.0675, 'grad_norm': 0.6092608571052551, 'learning_rate': 0.0002694414477118496, 'epoch': 1.02}
{'loss': 1.072, 'grad_norm': 0.723984956741333, 'learning_rate': 0.0002694362275970071, 'epoch': 1.02}
{'loss': 1.0587, 'grad_norm': 0.515842616558075, 'learning_rate': 0.00026943100748216456, 'epoch': 1.02}
{'loss': 1.0769, 'grad_norm': 0.5889520049095154, 'learning_rate': 0.00026942578736732206, 'epoch': 1.02}
{'loss': 1.0653, 'grad_norm': 0.5868469476699829, 'learning_rate': 0.00026942056725247956, 'epoch': 1.02}
{'loss': 1.0594, 'grad_norm': 0.4527566432952881, 'learning_rate': 0.000269415347137637, 'epoch': 1.02}
{'loss': 1.064, 'grad_norm': 0.5146075487136841, 'learning_rate': 0.00026941012702279445, 'epoch': 1.02}
{'loss': 1.0744, 'grad_norm': 0.4533628523349762, 'learning_rate': 0.00026940490690795195, 'epoch': 1.02}
{'loss': 1.0359, 'grad_norm': 0.4243353307247162, 'learning_rate': 0.00026939968679310944, 'epoch': 1.02}
{'loss': 1.0461, 'grad_norm': 0.4553818106651306, 'learning_rate': 0.0002693944666782669, 'epoch': 1.02}
{'loss': 1.0758, 'grad_norm': 0.49861940741539, 'learning_rate': 0.0002693892465634244, 'epoch': 1.02}
{'loss': 1.0723, 'grad_norm': 0.5481182336807251, 'learning_rate': 0.00026938402644858183, 'epoch': 1.02}
{'loss': 1.0445, 'grad_norm': 0.4556979835033417, 'learning_rate': 0.00026937880633373933, 'epoch': 1.02}
{'loss': 1.052, 'grad_norm': 0.4814683198928833, 'learning_rate': 0.0002693735862188968, 'epoch': 1.02}
{'loss': 1.0677, 'grad_norm': 0.4141702651977539, 'learning_rate': 0.00026936836610405427, 'epoch': 1.02}
{'loss': 1.084, 'grad_norm': 0.4860888719558716, 'learning_rate': 0.0002693631459892117, 'epoch': 1.02}
{'loss': 1.0727, 'grad_norm': 0.4490029215812683, 'learning_rate': 0.0002693579258743692, 'epoch': 1.02}
{'loss': 1.0622, 'grad_norm': 0.43717139959335327, 'learning_rate': 0.0002693527057595267, 'epoch': 1.02}
{'loss': 1.0606, 'grad_norm': 0.518348217010498, 'learning_rate': 0.00026934748564468416, 'epoch': 1.02}
{'loss': 1.0737, 'grad_norm': 0.4409562647342682, 'learning_rate': 0.0002693422655298416, 'epoch': 1.02}
{'loss': 1.056, 'grad_norm': 0.4731117784976959, 'learning_rate': 0.0002693370454149991, 'epoch': 1.02}
{'loss': 1.0821, 'grad_norm': 0.4534258246421814, 'learning_rate': 0.0002693318253001566, 'epoch': 1.02}
{'loss': 1.0656, 'grad_norm': 0.5462326407432556, 'learning_rate': 0.00026932660518531404, 'epoch': 1.02}
{'loss': 1.073, 'grad_norm': 0.456738144159317, 'learning_rate': 0.00026932138507047154, 'epoch': 1.02}
{'loss': 1.074, 'grad_norm': 0.4405874013900757, 'learning_rate': 0.000269316164955629, 'epoch': 1.02}
{'loss': 1.0702, 'grad_norm': 0.4743970036506653, 'learning_rate': 0.0002693109448407865, 'epoch': 1.02}
{'loss': 1.0556, 'grad_norm': 0.46523362398147583, 'learning_rate': 0.00026930572472594393, 'epoch': 1.02}
{'loss': 1.0964, 'grad_norm': 0.5239550471305847, 'learning_rate': 0.0002693005046111014, 'epoch': 1.02}
{'loss': 1.0903, 'grad_norm': 0.42028579115867615, 'learning_rate': 0.00026929528449625887, 'epoch': 1.02}
{'loss': 1.1006, 'grad_norm': 0.46634504199028015, 'learning_rate': 0.00026929006438141637, 'epoch': 1.02}
{'loss': 1.079, 'grad_norm': 0.45815175771713257, 'learning_rate': 0.00026928484426657387, 'epoch': 1.02}
{'loss': 1.1135, 'grad_norm': 0.4567209482192993, 'learning_rate': 0.0002692796241517313, 'epoch': 1.02}
{'loss': 1.1119, 'grad_norm': 0.48834457993507385, 'learning_rate': 0.0002692744040368888, 'epoch': 1.02}
{'loss': 1.0977, 'grad_norm': 0.441750705242157, 'learning_rate': 0.00026926918392204625, 'epoch': 1.02}
{'loss': 1.06, 'grad_norm': 0.4340539574623108, 'learning_rate': 0.00026926396380720375, 'epoch': 1.02}
{'loss': 1.0966, 'grad_norm': 0.44056978821754456, 'learning_rate': 0.0002692587436923612, 'epoch': 1.02}
{'loss': 1.075, 'grad_norm': 0.44799745082855225, 'learning_rate': 0.0002692535235775187, 'epoch': 1.02}
{'loss': 1.1129, 'grad_norm': 0.5145804286003113, 'learning_rate': 0.00026924830346267614, 'epoch': 1.02}
{'loss': 1.1396, 'grad_norm': 0.4365836977958679, 'learning_rate': 0.00026924308334783364, 'epoch': 1.03}
{'loss': 1.1327, 'grad_norm': 0.5061252117156982, 'learning_rate': 0.0002692378632329911, 'epoch': 1.03}
{'loss': 1.1159, 'grad_norm': 0.6765392422676086, 'learning_rate': 0.0002692326431181486, 'epoch': 1.03}
{'loss': 1.1345, 'grad_norm': 0.5321692824363708, 'learning_rate': 0.0002692274230033061, 'epoch': 1.03}
{'loss': 1.1169, 'grad_norm': 0.49648672342300415, 'learning_rate': 0.0002692222028884635, 'epoch': 1.03}
{'loss': 1.1609, 'grad_norm': 0.5245885252952576, 'learning_rate': 0.00026921698277362097, 'epoch': 1.03}
{'loss': 1.0913, 'grad_norm': 0.4926132559776306, 'learning_rate': 0.00026921176265877846, 'epoch': 1.03}
{'loss': 1.0307, 'grad_norm': 0.4569200575351715, 'learning_rate': 0.00026920654254393596, 'epoch': 1.03}
{'loss': 1.0391, 'grad_norm': 0.4992173910140991, 'learning_rate': 0.0002692013224290934, 'epoch': 1.03}
{'loss': 1.0408, 'grad_norm': 0.5730843544006348, 'learning_rate': 0.0002691961023142509, 'epoch': 1.03}
{'loss': 1.0549, 'grad_norm': 0.6009964942932129, 'learning_rate': 0.00026919088219940835, 'epoch': 1.03}
{'loss': 1.0819, 'grad_norm': 0.5588558912277222, 'learning_rate': 0.00026918566208456585, 'epoch': 1.03}
{'loss': 1.0828, 'grad_norm': 0.5142208933830261, 'learning_rate': 0.00026918044196972335, 'epoch': 1.03}
{'loss': 1.0793, 'grad_norm': 0.5143147706985474, 'learning_rate': 0.0002691752218548808, 'epoch': 1.03}
{'loss': 1.0671, 'grad_norm': 0.4231894910335541, 'learning_rate': 0.00026917000174003823, 'epoch': 1.03}
{'loss': 1.102, 'grad_norm': 0.566754162311554, 'learning_rate': 0.00026916478162519573, 'epoch': 1.03}
{'loss': 1.0598, 'grad_norm': 0.571805477142334, 'learning_rate': 0.00026915956151035323, 'epoch': 1.03}
{'loss': 1.0719, 'grad_norm': 0.4838198721408844, 'learning_rate': 0.0002691543413955107, 'epoch': 1.03}
{'loss': 1.0432, 'grad_norm': 0.5133310556411743, 'learning_rate': 0.0002691491212806681, 'epoch': 1.03}
{'loss': 1.0678, 'grad_norm': 0.4598620533943176, 'learning_rate': 0.0002691439011658256, 'epoch': 1.03}
{'loss': 1.077, 'grad_norm': 0.46744194626808167, 'learning_rate': 0.0002691386810509831, 'epoch': 1.03}
{'loss': 1.0734, 'grad_norm': 0.4798462688922882, 'learning_rate': 0.0002691334609361406, 'epoch': 1.03}
{'loss': 1.0507, 'grad_norm': 0.4945055842399597, 'learning_rate': 0.00026912824082129806, 'epoch': 1.03}
{'loss': 1.0782, 'grad_norm': 0.46714308857917786, 'learning_rate': 0.0002691230207064555, 'epoch': 1.03}
{'loss': 1.0654, 'grad_norm': 0.43547505140304565, 'learning_rate': 0.000269117800591613, 'epoch': 1.03}
{'loss': 1.0605, 'grad_norm': 0.47508862614631653, 'learning_rate': 0.0002691125804767705, 'epoch': 1.03}
{'loss': 1.057, 'grad_norm': 0.4591919183731079, 'learning_rate': 0.00026910736036192794, 'epoch': 1.03}
{'loss': 1.0706, 'grad_norm': 0.4726773202419281, 'learning_rate': 0.0002691021402470854, 'epoch': 1.03}
{'loss': 1.089, 'grad_norm': 0.47609013319015503, 'learning_rate': 0.0002690969201322429, 'epoch': 1.03}
{'loss': 1.0652, 'grad_norm': 0.4548577070236206, 'learning_rate': 0.0002690917000174004, 'epoch': 1.03}
{'loss': 1.0873, 'grad_norm': 0.4633919596672058, 'learning_rate': 0.00026908647990255783, 'epoch': 1.03}
{'loss': 1.0644, 'grad_norm': 0.4572440981864929, 'learning_rate': 0.0002690812597877153, 'epoch': 1.03}
{'loss': 1.0659, 'grad_norm': 0.5323811173439026, 'learning_rate': 0.00026907603967287277, 'epoch': 1.03}
{'loss': 1.0751, 'grad_norm': 0.5216847658157349, 'learning_rate': 0.00026907081955803027, 'epoch': 1.03}
{'loss': 1.0733, 'grad_norm': 0.5016018152236938, 'learning_rate': 0.0002690655994431877, 'epoch': 1.03}
{'loss': 1.0565, 'grad_norm': 0.40311306715011597, 'learning_rate': 0.0002690603793283452, 'epoch': 1.03}
{'loss': 1.1111, 'grad_norm': 0.4761657118797302, 'learning_rate': 0.00026905515921350266, 'epoch': 1.03}
{'loss': 1.1153, 'grad_norm': 0.4904947578907013, 'learning_rate': 0.00026904993909866016, 'epoch': 1.03}
{'loss': 1.1013, 'grad_norm': 0.44029104709625244, 'learning_rate': 0.00026904471898381765, 'epoch': 1.03}
{'loss': 1.1199, 'grad_norm': 0.4578770101070404, 'learning_rate': 0.0002690394988689751, 'epoch': 1.03}
{'loss': 1.1042, 'grad_norm': 0.44470757246017456, 'learning_rate': 0.00026903427875413254, 'epoch': 1.03}
{'loss': 1.064, 'grad_norm': 0.46780210733413696, 'learning_rate': 0.00026902905863929004, 'epoch': 1.03}
{'loss': 1.0943, 'grad_norm': 0.45270803570747375, 'learning_rate': 0.00026902383852444754, 'epoch': 1.03}
{'loss': 1.1304, 'grad_norm': 0.4992733299732208, 'learning_rate': 0.000269018618409605, 'epoch': 1.03}
{'loss': 1.1026, 'grad_norm': 0.48567256331443787, 'learning_rate': 0.0002690133982947624, 'epoch': 1.03}
{'loss': 1.0705, 'grad_norm': 0.44656258821487427, 'learning_rate': 0.0002690081781799199, 'epoch': 1.03}
{'loss': 1.0849, 'grad_norm': 0.5117634534835815, 'learning_rate': 0.0002690029580650774, 'epoch': 1.03}
{'loss': 1.0782, 'grad_norm': 0.4845583140850067, 'learning_rate': 0.00026899773795023487, 'epoch': 1.03}
{'loss': 1.1042, 'grad_norm': 0.46045270562171936, 'learning_rate': 0.00026899251783539237, 'epoch': 1.03}
{'loss': 1.1284, 'grad_norm': 0.46735328435897827, 'learning_rate': 0.0002689872977205498, 'epoch': 1.03}
{'loss': 1.1095, 'grad_norm': 0.5735490918159485, 'learning_rate': 0.0002689820776057073, 'epoch': 1.03}
{'loss': 1.1083, 'grad_norm': 0.4698774814605713, 'learning_rate': 0.0002689768574908648, 'epoch': 1.03}
{'loss': 1.1354, 'grad_norm': 0.4312083423137665, 'learning_rate': 0.00026897163737602225, 'epoch': 1.03}
{'loss': 1.1703, 'grad_norm': 0.4840894937515259, 'learning_rate': 0.0002689664172611797, 'epoch': 1.03}
{'loss': 1.1324, 'grad_norm': 0.5985434651374817, 'learning_rate': 0.0002689611971463372, 'epoch': 1.03}
{'loss': 1.1946, 'grad_norm': 0.5610012412071228, 'learning_rate': 0.0002689559770314947, 'epoch': 1.03}
{'loss': 1.1143, 'grad_norm': 0.4992726743221283, 'learning_rate': 0.00026895075691665214, 'epoch': 1.03}
{'loss': 1.0255, 'grad_norm': 0.4657745361328125, 'learning_rate': 0.0002689455368018096, 'epoch': 1.04}
{'loss': 1.042, 'grad_norm': 0.5039220452308655, 'learning_rate': 0.0002689403166869671, 'epoch': 1.04}
{'loss': 1.1061, 'grad_norm': 0.5686548352241516, 'learning_rate': 0.0002689350965721246, 'epoch': 1.04}
{'loss': 1.05, 'grad_norm': 0.5760306715965271, 'learning_rate': 0.000268929876457282, 'epoch': 1.04}
{'loss': 1.0507, 'grad_norm': 0.43616223335266113, 'learning_rate': 0.0002689246563424395, 'epoch': 1.04}
{'loss': 1.0492, 'grad_norm': 0.4357717037200928, 'learning_rate': 0.00026891943622759696, 'epoch': 1.04}
{'loss': 1.0773, 'grad_norm': 0.5072371959686279, 'learning_rate': 0.00026891421611275446, 'epoch': 1.04}
{'loss': 1.0567, 'grad_norm': 0.43541672825813293, 'learning_rate': 0.00026890899599791196, 'epoch': 1.04}
{'loss': 1.0563, 'grad_norm': 0.44375327229499817, 'learning_rate': 0.0002689037758830694, 'epoch': 1.04}
{'loss': 1.0575, 'grad_norm': 0.5451087355613708, 'learning_rate': 0.00026889855576822685, 'epoch': 1.04}
{'loss': 1.0622, 'grad_norm': 0.7809661626815796, 'learning_rate': 0.00026889333565338435, 'epoch': 1.04}
{'loss': 1.0873, 'grad_norm': 0.5321875214576721, 'learning_rate': 0.00026888811553854185, 'epoch': 1.04}
{'loss': 1.0439, 'grad_norm': 0.44255635142326355, 'learning_rate': 0.0002688828954236993, 'epoch': 1.04}
{'loss': 1.0661, 'grad_norm': 0.43639788031578064, 'learning_rate': 0.00026887767530885673, 'epoch': 1.04}
{'loss': 1.0325, 'grad_norm': 0.41567718982696533, 'learning_rate': 0.00026887245519401423, 'epoch': 1.04}
{'loss': 1.0584, 'grad_norm': 0.44832903146743774, 'learning_rate': 0.00026886723507917173, 'epoch': 1.04}
{'loss': 1.0812, 'grad_norm': 0.4282301664352417, 'learning_rate': 0.0002688620149643292, 'epoch': 1.04}
{'loss': 1.0498, 'grad_norm': 0.4450521767139435, 'learning_rate': 0.0002688567948494867, 'epoch': 1.04}
{'loss': 1.0519, 'grad_norm': 0.4604858160018921, 'learning_rate': 0.0002688515747346441, 'epoch': 1.04}
{'loss': 1.0789, 'grad_norm': 0.45660290122032166, 'learning_rate': 0.0002688463546198016, 'epoch': 1.04}
